Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Pakistan,PAK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.732,50.74,50.305,50.164,49.284,50.141,50.997,50.82,51.092,51.362,51.483,51.606,51.753,51.899,51.671,51.439,51.486,51.523,52.128,52.682,52.505,52.833,53.162,52.768,53.741,53.389,53.039,52.689,53.639,53.883,55.014,55.05,
Panama,PAN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.797,61.423,63.036,63.387,64.562,64.46,64.363,63.649,64.282,64.896,65.516,66.141,66.258,66.678,66.848,65.841,65.929,67.454,68.45,66.99,65.56,67.205,67.867,67.86,68.094,68.243,67.945,69.491,70.778,65.738,66.864,67.589,
Peru,PER,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.272,60.074,61.068,62.079,64.359,65.881,67.366,68.65,70.109,67.587,70.901,72.16,73.411,74.64,75.842,79.07,81.414,81.207,81.826,82.523,82.148,81.875,81.527,80.628,79.245,78.949,80.616,80.723,80.781,72.203,75.316,75.567,
Philippines,PHL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.08,63.183,63.204,63.12,63.023,62.883,62.78,62.934,62.925,62.853,62.831,62.78,62.668,63.076,63.132,63.032,62.842,62.715,63.141,63.128,64.05,63.585,63.324,64.12,63.312,63.517,61.264,61.074,61.577,56.914,58.721,61.725,
Palau,PLW,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.682,73.018,72.145,71.952,72.31,72.019,72.421,72.821,72.867,73.181,71.14,69.006,66.783,64.476,62.094,59.648,57.149,54.609,52.043,49.463,49.517,49.427,49.368,48.959,48.804,48.692,48.651,48.753,48.631,48.192,47.954,48.753,
Poland,POL,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.052,68.9,68.321,67.709,66.676,66.157,65.277,64.893,64.558,65.274,65.624,64.503,64.011,63.665,64.37,63.415,63.202,63.847,64.702,65.606,65.999,66.744,67.24,68.088,68.394,69.074,69.791,70.308,70.715,71.05,72.85,73.222,
Pre-demographic dividend,PRE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.09815639,68.03986288,67.87294706,67.7530842,67.69888355,67.64120867,67.53821744,67.44290358,67.35046555,67.28187713,67.25881298,67.23613122,67.18570186,67.17370476,67.13516559,67.03319434,66.92402678,66.72197989,66.47380372,66.23518218,66.02175039,65.65012642,65.40771888,65.19852655,65.05887555,65.00033641,64.70093364,64.53438176,64.38433498,63.64488959,63.84462301,64.06021042,
Puerto Rico,PRI,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.513,51.45,53.251,52.76,52.289,53.33,54.069,54.1,54.012,52.364,52.781,53.197,53.837,54.041,55.404,54.839,53.875,52.613,51.033,49.814,48.499,48.73,48.978,49.25,49.557,50.089,50.417,51.473,52.369,52.35,52.737,54.424,
"Korea, Dem. People's Rep.",PRK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.683,76.221,76.638,76.947,77.373,77.733,78.271,78.516,78.417,78.62,78.663,78.853,79.035,79.212,79.279,79.573,79.85,79.866,80.077,80.263,80.385,80.476,80.556,80.618,80.828,80.687,80.85,81.112,81.202,79.762,80.218,81.824,
Portugal,PRT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.353,69.436,68.723,68.286,67.987,67.445,67.504,70.689,70.988,71.136,71.873,72.699,72.931,72.745,73.333,73.746,74.009,74.077,73.582,73.77,73.673,73.457,73.053,73.251,73.412,73.749,74.69,75.145,75.523,74.227,75.211,76.368,
Paraguay,PRY,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.439,71.384,71.649,71.95,72.384,72.315,72.494,72.273,71.915,71.472,71.193,71.012,69.857,73.755,72.514,69.728,71.135,71.794,72.203,70.52,70.762,73.911,72.736,70.918,71.053,73.202,73.196,75.047,75.583,73.495,75.395,74.011,
West Bank and Gaza,PSE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.192,41.948,41.914,41.88,41.776,41.932,41.522,41.052,40.854,41.472,37.809,37.089,40.046,39.54,39.985,40.005,41.374,40.853,41.056,41.602,42.992,43.332,43.553,43.821,45.903,45.838,46.155,45.573,46.377,42.894,45.528,47.2,
Pacific island small states,PSS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.17324235,66.18871455,66.34253736,66.39704687,66.38353277,66.40510697,66.4458087,66.46442375,66.50884603,66.68480829,66.82526153,66.92998232,66.88047781,66.83625714,66.12539908,66.69149546,67.2629991,67.81378955,68.43044746,68.95807504,69.4725741,69.09542819,68.66315841,68.26248961,68.05768589,67.7536346,67.78630326,67.89845282,68.09025663,66.97582866,67.05256956,68.74760336,
Post-demographic dividend,PST,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.27919862,70.24710018,70.1623458,70.2860523,70.35442073,70.60863228,70.88742527,70.95405461,71.09613062,71.26088425,71.22488559,71.3685892,71.44172472,71.49034358,71.79592113,72.12940482,72.29060794,72.47601986,72.28343414,72.09227242,72.03068739,72.26631284,72.45499631,72.6916666,72.87390239,73.32678117,73.73504343,74.09722351,74.52376726,73.63622186,74.18537726,75.21402791,
French Polynesia,PYF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.081,62.15,62.225,62.297,62.376,62.469,62.274,62.083,61.91,61.745,61.592,61.455,61.229,61.012,60.797,60.568,60.305,60.481,60.683,60.889,61.1,61.308,61.484,61.656,61.812,61.976,62.168,62.394,62.652,62.346,62.772,63.605,
Qatar,QAT,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.911,82.638,82.702,82.706,82.792,82.811,82.107,81.787,81.746,81.688,81.933,82.085,82.427,82.187,82.793,84.208,85.729,86.693,87.154,87.16,87.027,86.882,86.932,87.427,87.995,88.179,88.192,88.225,88.189,88.494,88.647,89.623,
Romania,ROU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.91,71.122,71.19,71.215,71.208,70.652,71.461,70.28,69.84,69.584,68.341,64.31,63.465,63.984,62.347,63.759,63.228,63.177,63.565,64.586,63.885,64.644,64.79,65.563,65.939,65.406,67.13,67.585,68.432,68.888,65.221,65.936,
Russian Federation,RUS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.989,75.611,73.648,71.594,71.24,70.148,68.614,67.457,71.031,70.981,69.473,70.05,69.925,70.88,71.481,71.993,72.922,73.225,72.979,72.677,72.933,73.119,73.225,73.544,73.823,74.422,74.362,74.646,74.083,74.181,75.238,75.528,
Rwanda,RWA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.821,64.439,63.818,62.844,62.233,62.272,62.392,62.657,62.981,63.228,63.237,63.218,63.067,62.903,62.794,62.742,62.722,62.743,62.748,62.739,62.748,62.689,62.562,62.458,62.391,62.294,62.229,62.081,60.199,64.56,60.025,62.133,
South Asia,SAS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5289203,55.47221178,55.43451283,55.44707954,55.76942222,56.28780205,56.79710792,57.27071194,57.70127921,58.12835347,57.73311228,57.33984083,56.95058914,56.56189043,56.13183613,56.11342614,56.11503022,56.11496,56.17289747,56.22984788,55.67288861,55.17530192,55.09666388,54.93039991,54.91635052,54.67996682,54.67427041,54.3766974,54.25144032,53.61382564,54.49321593,55.35244737,
Saudi Arabia,SAU,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.696,54.953,54.329,53.369,52.524,51.878,51.388,51.091,51.02,52.372,52.696,53.362,54.165,54.662,54.577,54.218,53.875,53.715,53.433,54.379,55.413,56.432,57.1,57.297,57.97,58.813,56.974,57.697,59.657,61.41,62.938,63.067,
Sudan,SDN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.956,51.195,51.36,51.532,51.738,51.936,51.642,51.334,51.047,50.808,50.59,50.4,50.238,50.096,49.988,49.928,49.903,49.887,49.879,49.87,49.848,49.844,49.81,49.764,49.714,49.67,49.626,49.597,49.583,49.241,49.609,49.81,
Senegal,SEN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.559,52.5,52.427,52.322,52.21,52.168,52.098,52.013,51.919,51.813,51.745,51.655,51.584,51.515,51.451,51.414,50.91,50.407,49.905,49.406,48.908,48.407,47.902,47.39,46.882,51.524,47.122,50.344,52.006,51.506,52.047,51.813,
Singapore,SGP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.762,66.389,66.949,67.636,68.456,69.089,69.677,69.991,70.388,70.7,70.911,70.273,70.446,70.512,71.229,72.02,71.411,72.52,72.569,73.4,73.57,74.332,74.289,75.181,76.313,76.317,76.44,76.311,77.13,77.314,78.635,79.262,
Solomon Islands,SLB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.576,84.126,84.126,83.929,83.653,83.819,84.106,84.263,84.508,85.522,86.143,86.481,86.351,86.213,86.125,86.065,86.019,85.902,85.938,85.679,85.484,85.548,85.443,85.539,85.613,85.47,85.353,85.305,85.396,84.612,84.55,85.688,
Sierra Leone,SLE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.672,66.606,66.622,66.599,66.538,66.554,66.491,66.439,66.373,66.374,66.31,66.358,66.335,67.745,66.787,65.82,64.846,63.866,62.88,61.889,60.891,59.887,58.874,57.85,57.134,56.415,55.691,54.963,54.867,54.341,54.27,54.904,
El Salvador,SLV,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.379,62.707,63.708,64.686,63.844,62.355,62.125,64.655,64.381,63.928,63.479,63.023,64.845,63.397,63.936,64.437,64.936,64.408,63.84,63.247,62.835,63.396,63.869,62.729,61.931,62.645,62.57,62.299,63.726,60.402,63.031,64.222,
San Marino,SMR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.602,34.579,34.6,34.612,34.712,34.845,34.959,35.084,35.193,35.271,35.387,35.452,35.479,35.488,35.491,35.546,35.594,35.619,35.608,35.557,35.535,35.467,35.375,35.281,35.204,35.136,35.075,35.024,34.968,34.637,34.669,34.938,
Serbia,SRB,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.909,64.874,64.801,64.572,64.327,64.043,63.819,63.819,64.341,64.258,64.181,64.109,64.032,63.809,63.645,63.553,63.888,63.184,61.493,60.501,61.426,62.197,63.325,63.977,64.244,66.111,67.125,68.196,68.4,67.963,72.038,73.206,
Sub-Saharan Africa (excluding high income),SSA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.28330766,70.26102224,70.17772217,70.11114829,70.10830526,70.08049442,70.01476496,69.95174191,69.88781002,69.83217318,69.81531525,69.8325028,69.83532501,69.84617443,69.84839246,69.75010226,69.61698521,69.44601774,69.15552879,68.69824387,68.69834088,68.43299657,68.25826255,68.05439674,68.05419531,68.04359954,67.91193971,67.79663419,67.74129652,66.96323445,67.22641726,67.62645478,
South Sudan,SSD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.222,72.261,72.263,72.268,72.35,72.404,72.46,72.478,72.48,72.481,72.509,72.5,72.466,72.404,72.357,72.335,72.317,72.286,72.225,72.132,72.082,72.026,71.996,71.939,71.824,71.733,71.689,71.642,71.57,70.882,71.245,71.545,
Sub-Saharan Africa,SSF,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.28330766,70.26102224,70.17772217,70.11114829,70.10830526,70.08049442,70.01476496,69.95174191,69.88781002,69.83217318,69.81531525,69.8325028,69.83532501,69.84617443,69.84839246,69.75010226,69.61698521,69.44601774,69.15552879,68.69824387,68.69834088,68.43299657,68.25826255,68.05439674,68.05419531,68.04359954,67.91193971,67.79663419,67.74129652,66.96323445,67.22641726,67.62645478,
Small states,SST,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.32258715,63.97312045,63.79185124,63.79212811,63.69191328,63.49261449,63.34511157,63.30807206,63.26109446,63.29237847,63.24360534,63.23113817,63.76661195,63.62600395,63.66008179,64.04014762,64.19406585,64.36777802,64.45029325,64.60655285,64.5940573,64.61176701,64.85445346,64.91166223,65.05900127,65.12546311,65.41029526,65.59730131,65.78847422,64.47278334,64.6903914,66.05833422,
Sao Tome and Principe,STP,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.994,58.89,58.761,58.6,58.395,58.221,58.003,57.766,57.538,57.332,57.192,57.091,57.058,57.055,57.088,57.02,56.937,56.875,56.801,56.743,56.7,56.69,56.706,56.71,56.681,56.629,56.559,56.471,56.366,55.811,56.116,56.272,
Suriname,SUR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.144,51.1,50.74,50.853,50.853,50.597,50.357,50.127,49.902,50.645,51.392,52.143,52.909,53.608,54.237,54.88,55.525,56.166,56.807,57.455,58.102,58.736,59.357,59.982,60.637,61.33,61.482,61.823,61.961,58.415,59.571,59.674,
Slovak Republic,SVK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.054,74.021,71.867,69.269,69.232,69.704,69.233,68.495,68.722,69.17,69.802,69.377,69.734,69.639,69.014,68.752,68.497,69.058,68.708,68.993,68.85,69.623,70.09,70.81,71.195,72.184,72.408,72.67,72.947,72.666,75.013,75.778,
Slovenia,SVN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.806,66.029,66.166,66.296,66.49,66.724,67.352,68.905,67.288,67.327,68.268,67.876,67.12,69.701,70.412,70.678,71.184,71.705,71.534,71.338,70.16,70.306,70.309,70.852,71.486,71.278,73.88,74.695,74.723,74.755,75.733,76.61,
Sweden,SWE,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.381,81.58,79.714,78.747,79.389,79.069,78.637,77.75,78.276,77.371,78.115,77.935,77.909,77.669,78.22,78.741,79.137,79.345,78.921,79.08,79.91,80.273,81.062,81.45,81.699,82.024,82.499,82.729,82.93,82.505,82.795,83.403,
Eswatini,SWZ,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.029,55.842,55.679,55.53,55.321,55.132,54.876,54.581,54.29,54.02,53.828,53.704,53.615,53.532,53.45,53.371,53.299,53.233,53.189,53.169,53.154,53.125,53.088,53.067,53.082,52.986,52.948,52.936,52.903,52.445,52.609,52.991,
Sint Maarten (Dutch part),SXM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.232,51.927,51.978,51.246,50.491,50.76,51.027,51.282,51.897,52.512,51.55,50.588,49.627,48.884,48.14,47.372,45.612,45.113,44.617,44.388,45.144,40.852,39.516,39.854,40.118,40.272,40.37,40.413,40.411,38.632,38.931,40.325,
Turks and Caicos Islands,TCA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.243,72.336,72.289,71.841,71.393,70.944,70.495,70.039,69.575,69.108,68.637,68.16,67.677,67.189,66.698,66.201,65.698,65.194,64.689,64.181,63.667,63.15,62.632,62.112,61.59,61.065,60.538,60.01,59.919,59.348,59.221,60.232,
East Asia & Pacific (IDA & IBRD countries),TEA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.64558245,80.4752957,80.21542236,80.19504607,80.01773083,79.83405236,79.52605277,79.36419006,79.18872712,79.00445293,78.64371846,78.11647204,77.64683127,77.23338133,76.74727255,76.32095364,76.18740191,75.79193392,75.35232745,74.97472851,75.15389203,74.94891706,74.61063179,74.52453168,74.3952611,74.1837438,73.90007633,73.88761032,73.84772015,72.61903178,73.36550768,73.73779178,
Europe & Central Asia (IDA & IBRD countries),TEC,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9346716,69.76095312,68.56654285,68.14950692,67.81827177,67.19247998,66.33976348,65.72489102,66.79129809,66.31420206,65.67431079,65.46726162,65.06787947,65.00619464,65.05012539,64.98694175,65.3091566,65.5019606,65.5677316,65.69797258,65.93476574,66.04700549,66.24396024,66.5905947,66.91122637,67.31357141,67.61899134,67.87511793,67.88709141,66.94795369,67.80721131,68.61436497,
Togo,TGO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.385,60.315,60.169,60.145,60.088,59.955,59.845,59.673,59.525,59.367,59.326,59.293,59.27,59.224,59.174,59.185,59.179,59.191,59.202,59.206,59.214,59.209,59.188,59.148,59.093,59.033,58.956,58.868,58.772,58.222,58.538,58.844,
Thailand,THA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.029,77.902,77.784,77.689,77.954,78.222,78.455,77.338,76.378,76.618,77.304,77.339,77.378,77.982,78.478,77.847,78.671,78.608,78.051,77.065,79.101,78.94,76.422,76.232,75.913,75.189,74.695,75.347,74.89,75.136,75.331,76.455,
Tajikistan,TJK,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.799,46.819,46.843,46.859,46.866,46.857,46.842,46.828,46.81,46.785,46.756,46.731,46.709,46.94,46.419,45.872,45.249,44.62,44.374,44.221,44.08,43.954,43.841,43.736,43.636,43.536,43.177,42.792,42.435,42.058,41.841,42.578,
Turkmenistan,TKM,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.871,55.094,55.225,56.794,57.572,57.242,58.337,57.884,56.784,56.462,56.225,56.28,56.127,55.854,55.08,54.453,53.835,53.062,52.736,52.302,51.713,51.345,51.069,50.841,50.76,50.715,50.685,50.679,50.69,49.455,49.246,51.16,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.7860442,65.10921777,65.51011728,65.79076853,66.06437056,65.60136868,66.44665634,66.65646803,66.71007325,66.56842129,66.65560879,66.77909069,67.04444074,67.6302632,68.00550972,68.30245235,68.23526481,68.17662151,68.4834205,68.00944737,67.73481033,68.24824042,68.08082109,67.91901503,68.06636264,68.14013317,68.35614056,68.58860691,68.78246279,64.75099416,67.37421545,68.19359342,
Timor-Leste,TLS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.379,68.053,67.739,67.545,67.344,67.054,67.03,67.283,69.683,69.089,68.397,68.87,69.116,69.226,69.191,69.535,69.115,68.642,68.238,67.864,67.667,67.459,67.44,67.304,67.243,67.164,67.469,67.621,66.856,66.225,65.792,66.354,
Middle East & North Africa (IDA & IBRD countries),TMN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.99660715,47.99962524,48.13361512,48.21958173,47.83242542,47.52833102,47.46992548,47.35692709,47.88255165,47.59949213,47.19881494,46.66016862,46.83878825,47.0473023,47.25565065,47.16491442,47.06428025,46.34900814,46.5486952,46.69518506,46.15393826,45.89223842,46.0447382,45.72248687,45.52158412,45.75689969,45.4864607,45.1903885,44.89133245,43.23879429,43.71072964,44.90637854,
Tonga,TON,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.91,58.965,60.011,61.038,60.849,60.655,60.453,60.245,60.034,59.822,59.612,59.41,59.214,59.02,58.819,58.606,58.39,58.17,57.94,57.719,57.518,57.317,57.106,56.881,56.646,56.412,56.184,55.963,55.991,55.456,55.146,56.051,
South Asia (IDA & IBRD),TSA,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.5289203,55.47221178,55.43451283,55.44707954,55.76942222,56.28780205,56.79710792,57.27071194,57.70127921,58.12835347,57.73311228,57.33984083,56.95058914,56.56189043,56.13183613,56.11342614,56.11503022,56.11496,56.17289747,56.22984788,55.67288861,55.17530192,55.09666388,54.93039991,54.91635052,54.67996682,54.67427041,54.3766974,54.25144032,53.61382564,54.49321593,55.35244737,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.28330766,70.26102224,70.17772217,70.11114829,70.10830526,70.08049442,70.01476496,69.95174191,69.88781002,69.83217318,69.81531525,69.8325028,69.83532501,69.84617443,69.84839246,69.75010226,69.61698521,69.44601774,69.15552879,68.69824387,68.69834088,68.43299657,68.25826255,68.05439674,68.05419531,68.04359954,67.91193971,67.79663419,67.74129652,66.96323445,67.22641726,67.62645478,
Trinidad and Tobago,TTO,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.936,62.354,62.286,63.305,64.159,64.486,64.841,65.195,64.798,65.121,64.669,65.027,65.732,67.255,68.072,68.422,68.077,68.226,67.521,65.649,65.028,66.483,66.459,67.286,66.196,65.756,65.281,64.726,64.237,62.507,62.061,62.56,
Tunisia,TUN,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.628,50.538,50.705,50.832,50.906,50.983,51.063,50.752,50.436,50.112,49.782,49.446,49.109,48.778,48.461,48.56,48.994,49.543,50.021,50.406,50.958,51.781,51.643,51.542,51.459,51.722,51.665,51.733,51.891,49.715,50.037,52.348,
